P00,P01,P02,Activity
1.934433966,1.491218587,-0.155157149,3
1.713389181,1.210999711,-0.383762089,3
2.355021112,0.534768509,-0.216373557,3
2.60673447,0.537871142,-0.142477642,3
2.293711641,0.942395454,-0.352816675,3
2.286271806,0.844482088,-0.251282611,3
2.453923422,0.804972995,0.01678324,3
2.312046779,1.019359907,-0.258392104,3
2.152160472,0.891263607,-0.13341437,3
2.295356717,1.324740539,-0.216637348,3
2.492972825,0.875535098,-0.265671905,3
2.527571067,0.606913779,-0.115754799,3
2.010420773,0.85020235,-0.132802291,3
2.069647958,0.785052399,-0.180821068,3
2.380885806,0.836823321,-0.193754109,3
2.381528551,0.809321318,-0.09350719,3
2.540021286,0.79714004,-0.161871968,3
2.367555114,1.098685138,-0.377446614,3
2.426092524,0.838931664,-0.258898455,3
1.314727157,1.718081653,-0.224740935,2
1.43733548,1.856089062,-0.248014025,2
1.742290773,1.822303962,-0.376467116,2
1.867061369,1.572699831,-0.193638791,2
1.645549823,1.554161961,-0.160564807,2
1.47819191,1.589663354,-0.131544677,2
1.486738755,1.518129252,-0.136593515,2
1.387413939,1.66515309,-0.155258245,2
1.204125445,1.816184884,-0.206070189,2
1.133086301,1.668064026,-0.208330585,2
1.7489175,2.144786968,-0.379003672,2
1.684431167,1.82494045,-0.180053166,2
1.580187111,1.387850515,-0.223139604,2
1.372674171,1.248907607,-0.125209975,2
1.34614941,1.390816121,-0.106737274,2
1.513277476,1.425175376,-0.13059896,2
1.626144578,1.410439276,-0.260312128,2
1.554796376,1.458395268,-0.274523081,2
1.385850389,1.530681717,-0.146815211,2
1.332053752,1.4830566,-0.162201963,2
1.724972092,1.868458169,-0.27502574,2
1.570900686,1.732143142,-0.173029877,2
1.610146458,1.515350584,-0.306035772,2
1.621218609,1.221652582,-0.129838329,2
1.656519259,1.404853129,-0.195335804,2
1.782724646,1.543870209,-0.204246471,2
1.784883352,1.41927097,-0.027610225,2
1.623369944,1.163431037,0.05814622,2
1.327709003,1.527322782,-0.026499524,2
1.055129035,1.350395084,0.004380749,2
-1.463473008,0.488074325,0.712837009,5
-2.388346175,1.083848081,0.514721872,5
-2.68838084,0.658602912,0.622624875,5
-2.867473486,0.411475374,0.658017617,5
-2.865505577,-0.012386053,0.745352677,5
-2.931485654,-0.517015234,1.155947693,5
-2.267845737,0.106519371,0.837216759,5
-2.124436822,0.299909246,0.848654075,5
-2.330005815,0.307083145,0.984905569,5
-2.616379336,0.459696924,0.884874401,5
-2.821457364,0.003425258,1.041566048,5
-2.636230283,-0.006628251,1.004572942,5
-2.584275821,-0.001085998,1.045973837,5
-2.491452189,0.342383718,0.866994621,5
-2.503137366,0.352115416,0.907329183,5
-2.847139625,-0.063041581,1.139850483,5
-3.040832008,-0.497931648,1.141507859,5
-1.94377041,0.67534992,0.98758545,5
-1.907958604,0.605769256,0.982598837,5
-2.672238561,0.49139785,0.741398974,5
-2.733433641,0.215283557,0.689416245,5
-2.891762313,-0.084253868,0.905363034,5
-2.888366719,-0.166202157,1.071522331,5
-2.895072291,-0.361553309,0.83828364,5
-1.607314862,2.109109071,0.219298961,5
-2.5042453,1.247182277,0.4100677,5
-2.782870676,0.273848891,0.911422657,5
-2.942414028,-0.07602184,0.870542525,5
-2.924423071,-0.321383988,0.983968141,5
-2.907650789,-0.239180702,1.108338654,5
-2.958116781,-0.375667335,0.839807987,5
-2.9725722,-0.84237722,1.199608662,5
-2.954122215,-0.959522962,1.096265386,5
-2.913430028,-0.927074005,1.009980104,5
-2.898592212,-0.576410512,1.156345322,5
-2.966848747,-0.69046068,1.182862394,5
-2.966061238,-0.668309874,1.236801436,5
-2.908035647,-0.436432814,1.080065221,5
-2.026663486,1.663992781,-0.098163418,4
-0.886356619,2.342165211,-0.546367641,4
-0.8856976,2.309472694,-0.854513545,4
-1.302792259,1.411042617,-0.946983852,4
-2.516552881,1.019713248,-1.008869398,4
-2.964685225,0.288154501,-0.627223796,4
-2.954547769,-0.225957889,-0.423422656,4
-3.041489434,-0.435103046,-0.531685219,4
-3.097460326,-0.880060339,-0.434668458,4
-3.139022026,-0.930735767,-0.39173461,4
-3.1630605,-0.813863335,-0.557729991,4
-3.205287388,-0.740937192,-0.367011572,4
-3.106351789,-0.463330392,-0.772809671,4
-3.130268596,-0.821654391,-0.512328643,4
-3.152151291,-0.939862337,-0.43516053,4
-3.148044075,-1.014534678,-0.304145952,4
-3.094446556,-0.810126137,-0.351544196,4
-3.067421053,-0.654869588,-0.540562082,4
-3.055000386,-0.578396057,-0.433381216,4
-3.043623721,-0.567126435,-0.546873729,4
-3.099378509,-0.756267664,-0.546975014,4
-2.368991211,1.14525256,0.223188415,4
-2.530443628,0.502258916,0.513131559,4
-2.635496832,0.496657847,0.60028112,4
-2.689270936,0.30455714,0.666493291,4
-2.732827741,0.47242611,0.755964192,4
-2.851368798,0.196051912,0.606647559,4
-2.931454527,-0.113050601,0.866016424,4
-2.895882512,-0.10406669,0.757980967,4
-2.950440449,-0.116350967,0.799125909,4
-3.065541475,-0.601100494,0.950613604,4
-3.038388802,-0.4993046,0.97736466,4
-2.996155209,-0.225434184,0.8745309,4
-2.997366098,-0.314730661,0.936798183,4
-2.623128711,0.424690432,0.86786257,4
-2.517903688,0.702660847,0.731610561,4
-2.668573442,0.176288064,0.796483764,4
-2.872321599,0.004621759,0.562870809,4
-2.963350684,-0.486828945,0.925741007,4
-2.998273532,-0.799437814,1.026999748,4
-2.95612017,-0.590754388,0.969197692,4
-2.984453112,-0.395833807,0.917862688,4
-2.989710105,-0.301261686,0.934972585,4
-3.057579904,-0.459917821,0.956908817,4
-1.319810688,0.898567729,-2.28735888,6
-2.749169185,0.504078873,-1.876946214,6
-2.915431698,-0.522976965,-1.439269437,6
-3.012365761,-0.724772361,-1.534164978,6
-3.049453353,-0.63554746,-1.622361483,6
-2.989768039,-0.619676596,-1.536430796,6
-3.020684047,-0.66929877,-1.515976858,6
-3.137610217,-1.358500685,-1.316892584,6
-3.195281854,-1.589965663,-1.085768859,6
-3.168395739,-1.179540673,-1.498133383,6
-3.082688215,-0.688486666,-1.81820977,6
-3.039467089,-0.502970556,-1.77912751,6
-3.062445425,-1.171717792,-1.274605882,6
-3.225742246,-1.517131082,-0.820077777,6
-3.253453929,-1.725507012,-0.89864333,6
-3.180090323,-1.205613841,-1.368163656,6
-3.116173559,-0.984578547,-1.579852423,6
-1.511567066,0.788609269,-1.91274585,6
-2.606100157,0.353185421,-2.078660958,6
-2.953915131,-0.406071965,-1.484027553,6
-3.026800434,-0.89981257,-1.495201889,6
-3.158279253,-1.177704146,-1.284796506,6
-3.233326984,-1.845218774,-0.831551953,6
-3.252233804,-1.867389551,-0.823671727,6
-3.177584402,-1.718304025,-1.125180714,6
-3.225702624,-1.767179064,-1.133956044,6
-3.157853636,-1.206187663,-1.5122288,6
-2.990693354,-0.703561174,-1.486381337,6
-3.069896013,-0.961270863,-1.408811279,6
-2.933979185,-0.390190318,-1.462247901,6
-2.926272301,-0.349948969,-1.631202826,6
-3.124810759,-0.975236711,-1.567393597,6
-3.088252936,-1.028910139,-1.443666503,6
-3.058074966,-0.849733341,-1.687277285,6
1.936116905,0.061578482,0.336734083,1
2.158757672,0.010268701,0.214457884,1
2.28154424,-0.217219064,0.321289247,1
2.276635535,-0.298854514,0.210639904,1
2.12174104,-0.088414881,0.271412327,1
2.273607523,-0.125428548,0.178207085,1
2.481493902,-0.372888393,0.337171097,1
2.606017617,-0.521104907,0.167028069,1
2.495476969,-0.407990912,0.330230314,1
2.555892634,-0.456280637,0.295766261,1
2.717181091,-0.507316847,0.191925727,1
2.474320427,-0.228371152,0.208744269,1
2.276675928,-0.067277207,0.180496629,1
2.305441821,-0.229570012,0.230916439,1
2.122320719,-0.057965487,0.197576737,1
2.274445053,-0.025703503,0.326924155,1
2.71823456,-0.402123793,0.194401187,1
2.763535198,-0.406216223,0.227257167,1
2.583236932,-0.18403533,0.312214875,1
2.778843815,-0.360106205,0.39621372,1
2.847618817,-0.184600523,0.204778021,1
2.876839643,-0.044380408,0.178657811,1
2.749255825,-0.097347277,0.198411414,1
2.885512273,-0.256961422,0.250030035,1
3.04934103,-0.345979525,0.104639745,1
2.986766337,-0.17460335,0.000327465,1
2.76521408,-0.165273057,0.03427063,1
2.589511241,-0.263819661,0.219004347,1
2.614510985,0.051415825,0.070712749,3
3.106310264,-0.310900383,0.096948539,3
3.846578463,-0.550080005,0.037346972,3
3.779536712,-0.401868849,-0.170349904,3
3.36406955,-0.608249241,0.054720598,3
3.506900077,-0.585483117,-0.044418102,3
3.30933721,-0.455563725,0.018909703,3
3.655176087,-0.345375299,-0.129404405,3
3.51896846,-0.573819474,0.143192971,3
3.558749388,-0.539052042,0.033672828,3
3.918430957,-0.692187285,0.041726303,3
4.028264716,-0.678018349,-0.056712543,3
4.013148851,-0.742248203,0.022367456,3
3.674752733,-0.52039094,0.026512899,3
3.817217132,-0.771190808,0.008233476,3
4.19296118,-0.810804531,-0.064853359,3
3.286938487,-0.31350339,0.061663673,3
3.173139451,-0.393253745,0.112274384,3
3.315590899,-0.340988664,-0.046818362,3
3.216178389,-0.083621365,0.05400416,3
2.939141869,0.010872155,0.071956142,3
3.382484616,-0.379387157,0.029913767,3
3.570478149,-0.448412583,0.021108404,3
3.582561228,-0.391964668,0.104979033,3
3.887434959,-0.652886604,0.06621471,3
3.00927121,0.771514566,0.163364117,2
2.066721288,1.136318301,-0.039005726,2
1.727466239,0.791553885,0.020891438,2
2.006049822,0.718925652,0.226589049,2
2.175654891,0.986966893,0.126134583,2
1.932397589,0.959388533,0.137800734,2
1.911548249,1.061611694,0.153720993,2
1.757735781,1.029596583,-0.10637044,2
1.677726828,0.891285603,-0.177398381,2
1.912954549,0.780480261,-0.030862928,2
2.48023123,0.852649112,0.040835567,2
2.692289379,0.789144912,0.099772453,2
2.655875005,0.784021909,-0.064157767,2
2.337765989,0.845442684,-0.195971993,2
2.553066085,0.701995406,-0.159955298,2
2.543963618,0.737876739,-0.232794935,2
2.322562187,0.957046489,-0.192539938,2
2.485904074,0.48478581,-0.015007826,2
2.639584121,0.288935952,0.097736961,2
2.138136881,0.99111438,0.051662402,2
2.361562513,0.788159894,0.075010601,2
2.248502717,0.695272686,-0.056632102,2
2.497551354,0.458628136,0.192499808,2
2.556301825,0.497170017,0.00747263,2
2.26573126,0.76521764,0.04694509,2
2.534407089,0.692404998,-0.171553019,2
2.342281954,0.554614787,-0.095351805,2
2.272073271,0.71855321,-0.177340973,2
-1.661474289,0.069959282,0.879779676,5
-2.288401544,1.046573868,0.83833488,5
-2.41671018,1.291127136,0.689798975,5
-2.552911284,0.40623607,0.986773972,5
-2.633560513,0.207952535,1.048023214,5
-2.630319077,0.380001798,0.880432225,5
-2.637862782,0.48776843,0.955616816,5
-2.727525843,-0.045460686,0.985444247,5
-2.663414737,-0.14742544,1.108692903,5
-2.662329348,-0.23834782,1.128162328,5
-2.810628701,-0.02544131,1.086271697,5
-2.821902687,-0.082712293,1.177408685,5
-2.799347811,0.020930972,1.088572749,5
-1.840712647,0.937649237,0.76053357,5
-1.724242497,0.97833056,0.945601704,5
-2.387805044,0.582589761,0.941463622,5
-2.91168953,-0.264012759,1.006289182,5
-2.713513543,0.046293647,0.979980121,5
-2.498881884,-0.018561003,0.980703978,5
-1.628548066,1.619787071,0.274503808,5
-2.158565498,1.35985383,0.673070244,5
-2.723271671,0.420534093,0.987878112,5
-2.565346172,0.087156589,0.954443952,5
-2.148225442,0.260438337,0.867083662,5
-2.284247089,0.097714455,1.083195863,5
-2.937022161,-0.22174436,1.099319793,5
-2.920900171,-0.676730955,1.204011693,5
-2.933999736,-0.706239437,1.265130333,5
-2.984351522,-0.972347851,1.203968396,5
-2.907910893,-0.569365963,1.235773135,5
-2.361268609,0.110874543,1.180087568,5
-2.39879752,-0.080397464,1.147242772,5
-2.734003774,-0.32674263,1.176796337,5
-2.749091058,-0.25624094,1.091448609,5
-2.868764825,-0.492749028,1.122620746,5
-2.913602249,-0.167991579,0.958410075,5
-0.667931796,2.114356808,-0.64109508,4
-2.588621755,1.530748359,-0.4929017,4
-2.812692486,0.616108141,-0.184271112,4
-2.702433565,0.18563871,-0.064441851,4
-2.711886834,0.007417997,0.001626154,4
-2.948348977,-0.580779661,0.296781938,4
-3.018611709,-0.616262257,0.321018307,4
-3.021432856,-0.371982205,-0.019124464,4
-2.975324084,-0.531592795,0.210826437,4
-3.021607031,-0.644845871,0.1867496,4
-3.000141955,-0.406710287,0.180076774,4
-2.982259243,-0.440341209,0.325935,4
-3.062990339,-1.019646941,0.543971495,4
-3.083701339,-1.239195725,0.623648279,4
-3.133905414,-1.310326251,0.519344371,4
-3.13867032,-0.922285174,0.273005061,4
-1.421376595,1.63717384,-0.287073492,4
-2.399935909,1.018963948,0.120490288,4
-2.61771254,0.474024086,0.573760068,4
-2.83841417,0.041281166,0.548454982,4
-2.985004986,-0.598619527,0.683106618,4
-3.039251768,-0.944194175,0.935065453,4
-2.946045724,-0.834778358,0.772409378,4
-2.778565003,0.174796918,0.376997501,4
-2.820363036,0.587369715,0.298297074,4
-2.918503988,0.151297514,0.484658226,4
-2.817691688,0.460550737,0.304088226,4
-2.758563681,0.912411385,0.226250733,4
-2.450068682,0.903327691,0.439844162,4
-2.513843789,0.857583297,0.43643723,4
-2.578191131,0.475977983,0.591083376,4
-2.584177902,0.676948821,0.487682126,4
-2.622937263,0.771850573,0.275635852,4
-2.749038647,-0.075175327,0.710468602,4
-1.433402535,1.165920209,-2.231619998,6
-2.6926043,0.625392026,-1.858665225,6
-2.930582676,-0.393962896,-1.314646954,6
-3.015756946,-0.645945781,-1.355406273,6
-3.104410667,-0.921898739,-1.374703016,6
-3.225132171,-1.319458118,-1.091406414,6
-3.214633346,-1.295222937,-1.02207585,6
-3.263984294,-1.369960029,-0.898535634,6
-3.268008389,-1.406724296,-0.909786589,6
-3.246648593,-1.838916351,-0.781441362,6
-3.218897702,-1.52427203,-1.020945168,6
-3.175478647,-1.33937469,-1.036618175,6
-3.18740971,-1.64979527,-1.021832193,6
-3.192922211,-1.303383452,-1.261150764,6
-3.192563177,-1.181351308,-1.262031647,6
-3.289419805,-1.686368887,-0.916891296,6
-3.193590036,-1.215252206,-1.175395285,6
-3.128123187,-1.081051887,-1.25134917,6
-3.24741531,-1.417403461,-1.058733361,6
-2.162070611,0.49921301,-2.046322931,6
-2.651416977,0.438674539,-1.896955763,6
-3.01373199,-0.327225835,-1.652386682,6
-3.220170977,-1.146354157,-1.236072737,6
-3.239347073,-1.440152326,-1.093348636,6
-3.217569953,-1.333975762,-1.249938184,6
-3.230698227,-1.377825979,-1.180439592,6
-3.307943468,-1.334977293,-1.141220796,6
-3.215916402,-1.44077354,-1.154703085,6
-3.110041629,-1.376948051,-1.076271078,6
-3.188554425,-1.082113595,-1.128621696,6
-3.216271257,-1.5031601,-1.057533536,6
-3.193719531,-1.216516622,-1.278943558,6
-3.232971622,-1.357646385,-1.194907976,6
-3.213528713,-1.61943633,-0.895446998,6
-3.200236445,-1.163297225,-1.223827858,6
-3.231029886,-1.037951155,-1.335950514,6
-3.185622153,-1.012735348,-1.327145702,6
-3.120300764,-1.063236612,-1.358554985,6
-3.164824426,-1.096867296,-1.242728456,6
-3.201934692,-1.122878455,-1.361642415,6
-3.216109561,-1.538451156,-1.138155106,6
-2.769052802,-1.415197425,-1.03228847,6
2.157864172,0.132172316,0.182952608,1
2.032286403,-0.210262697,0.31925194,1
1.942851025,-0.094895978,0.302002044,1
1.688897367,0.065727278,0.226142207,1
1.889068092,-0.009552355,0.355338416,1
2.069185003,-0.059636906,0.309705551,1
2.115318721,-0.010145484,0.28758097,1
2.142203212,-0.149701134,0.315043631,1
2.150971207,-0.178547149,0.179748193,1
2.264470253,-0.18530268,0.133879403,1
2.301524051,-0.114058559,0.324382737,1
2.446498276,-0.210486692,0.300773546,1
2.567985033,-0.276559536,0.222883567,1
2.522151096,-0.165615538,0.179921595,1
2.274528244,-0.131515735,0.258362114,1
2.255184102,-0.060386292,0.323236729,1
2.284818695,-0.02556578,0.352739318,1
2.546116112,-0.254266575,0.290565691,1
2.835060005,-0.3961051,0.2823303,1
2.810524187,-0.548253181,0.365191024,1
2.630787926,-0.370213234,0.368127215,1
2.557167814,-0.265886918,0.215991892,1
2.561129666,-0.322958706,0.183425606,1
2.688540055,-0.221509151,0.136067745,1
2.68220104,-0.017390975,0.274619434,1
2.390326219,0.082014261,0.293269298,1
2.338893147,-0.057431918,0.236276021,1
2.632065805,-0.413085496,0.101648302,1
2.670494961,-0.78644512,0.290765474,1
2.460209168,-0.619805921,0.279814038,1
2.398084266,-0.346535479,0.141105747,1
2.857450135,0.214722784,-0.015037691,3
2.85869696,-0.049415748,0.097671291,3
3.115713467,-0.395338074,-0.040125418,3
3.392110333,-0.401091057,0.13372663,3
3.131404993,-0.304542231,0.177096064,3
2.83530913,-0.399445517,0.121425569,3
3.004576868,-0.020861828,0.078165132,3
3.195096362,-0.352641682,-0.122805695,3
3.274915682,-0.434136095,-0.161541898,3
4.059411921,-0.342353809,0.034046077,3
3.8738739,-0.63331968,0.029049519,3
4.009475771,-0.662733666,-0.195864575,3
4.068712332,-0.684652241,0.051097583,3
3.68657309,-0.559471072,0.11648857,3
3.813948941,-0.560502861,0.038966357,3
4.293508355,-0.820830335,-0.318388163,3
3.879811712,-0.47802234,-0.3319539,3
2.348706446,0.894840584,-0.129697931,2
2.408263894,0.833964573,-0.129955371,2
2.68151313,0.494319649,-0.138253613,2
2.854557305,0.249064697,0.068272379,2
2.596089182,0.7265259,-0.049829768,2
2.447771682,0.958729327,-0.003050448,2
2.689854906,0.688365098,-0.147591888,2
2.872509691,0.279805412,-0.013627172,2
2.676994756,0.337861462,0.113921939,2
2.733280145,0.55906716,0.129271469,2
2.800502942,0.264124036,0.235570394,2
2.399217757,0.291947525,0.056090116,2
2.06096343,0.750526331,-0.105843902,2
1.984342183,0.936739978,-0.025066688,2
2.045661614,0.762067621,0.124151526,2
2.358741306,0.866289172,0.019870209,2
2.317955549,0.676997018,0.072307065,2
2.25669681,0.682112511,-0.165813093,2
3.499904741,-0.054258627,0.026730553,3
3.924495501,-0.624716717,0.049153509,3
4.34301713,-0.949049998,-0.078204974,3
4.431065901,-1.124720911,-0.109303481,3
4.452886254,-1.070102669,-0.042944276,3
4.432615808,-0.773761352,-0.049376236,3
4.26887912,-0.888403969,0.106699783,3
3.832967891,-0.57388801,0.093947576,3
2.624191853,0.432112311,0.160928971,2
2.425658317,0.444486408,0.07319388,2
2.319003547,0.740866119,-0.078644258,2
2.862056058,0.660031284,-0.067800124,2
2.819681052,0.552772976,-0.163066116,2
2.730256194,0.617378611,-0.072510032,2
3.038403345,0.531637513,-0.114825426,2
3.027800276,0.03752457,-0.075179574,2
2.601888948,0.269003119,-0.105683158,2
-2.685057783,0.575515902,0.77740018,5
-2.72959626,0.109126265,1.119846815,5
-2.744566157,-0.466958793,1.104924371,5
-2.707887098,-0.223115587,1.104138398,5
-2.736082592,-0.438608606,1.201355725,5
-2.860447706,-0.379376548,1.174752648,5
-3.002174053,-0.731137338,1.175440716,5
-2.911281745,-0.57804298,1.126758901,5
-2.86663041,-0.621043651,1.281610669,5
-2.916506943,-0.445671323,1.125493955,5
-2.781822135,-0.073833503,1.185353927,5
-2.727399906,0.050138084,1.154933766,5
-2.393200936,0.344350907,1.069764879,5
-2.381985042,0.40743621,0.815100473,5
-2.607488255,0.173353337,0.656308285,5
-2.670887866,0.577635981,0.362647729,5
-2.725210367,0.574382519,0.354172156,5
-2.871743231,-0.098851716,0.735921714,5
-1.63852174,1.959877473,0.304087104,5
-2.371540954,1.047985756,0.855375373,5
-2.690227655,0.603718,0.973575419,5
-2.836958929,-0.124623983,1.159022691,5
-2.894931179,-0.659743026,0.981208206,5
-2.919354453,-0.53677464,1.079175798,5
-2.951773766,-0.639070535,1.119031525,5
-3.008169024,-0.693903153,1.023919423,5
-2.977195757,-0.588810227,1.194999027,5
-2.938594106,-0.521159128,1.128686802,5
-2.935984499,-0.477785271,0.966478762,5
-2.846485415,-0.204444532,1.079452995,5
-2.771721272,0.073596446,1.073715506,5
-2.789082756,-0.057518551,1.252205112,5
-2.932157389,-0.49106943,1.259368486,5
-2.930693928,-0.310414633,1.103475316,5
-2.90793823,-0.428382173,1.117257277,5
-3.00961768,-0.50084948,1.174712715,5
-1.699679403,1.544710331,-0.653643758,4
-2.681078952,1.10883583,-0.722719395,4
-2.635872732,0.26475293,-0.095705682,4
-2.764581107,-0.014763416,-0.01958086,4
-3.073639412,-0.817797178,0.168736232,4
-3.113858367,-1.048240397,0.270485561,4
-3.164811484,-1.236076532,0.347724718,4
-3.046712776,-1.280590219,0.222414768,4
-3.043388382,-1.277301811,0.202169542,4
-3.142706511,-1.165183967,0.245934045,4
-3.102943045,-1.299770384,0.2405685,4
-3.078068124,-1.209934367,0.325648474,4
-2.866739887,-0.27278334,-0.124810893,4
-2.423044552,0.212189789,-0.162479772,4
-2.361682532,0.239516329,-0.066384313,4
-2.667753412,-0.139618624,-0.078811669,4
-2.843269542,-0.482720335,-0.000440942,4
-2.774843457,0.217096903,-0.371942802,4
-2.111995309,1.120278388,-0.110859949,4
-2.475914881,0.925073574,0.143697552,4
-2.734854673,0.007791779,0.576617181,4
-2.873569785,-0.435426749,0.804262848,4
-2.804422327,-0.344261845,0.789715248,4
-2.81587559,-0.133254281,0.657667683,4
-2.871594123,-0.344906715,0.821486394,4
-2.841401941,-0.380670642,0.818828687,4
-2.809961784,-0.232835612,0.82634507,4
-2.953578127,-0.356987677,0.708742686,4
-2.994777736,-0.348585588,0.775472982,4
-2.953065446,-0.497970357,0.762328838,4
-2.96435783,-0.569764518,0.801969465,4
-3.078929378,-0.579984856,0.890489018,4
-3.056787785,-0.652031985,0.835973947,4
-2.753287656,-0.243377844,0.710212554,4
-2.688194674,-0.24655274,0.731450681,4
-2.878237848,-0.504646005,0.734673571,4
-3.029006303,-0.774447602,0.643074357,4
-2.367517676,0.488416446,-1.757843679,6
-2.691895805,0.005582284,-1.646135913,6
-3.210992633,-0.7657324,-1.235958707,6
-3.346256622,-1.467084105,-0.968958503,6
-3.369448077,-1.673902439,-0.931426618,6
-3.336516973,-1.565444594,-0.911800008,6
-3.277486304,-1.593350681,-0.698970065,6
-3.301018761,-1.699217915,-0.815480724,6
-3.251818368,-1.54240922,-0.957887228,6
-3.290768523,-1.621400229,-1.019334913,6
-3.289202158,-1.54181578,-0.819612236,6
-3.303502305,-1.486682486,-0.750987706,6
-3.360352839,-1.69584497,-0.920433585,6
-3.347144336,-1.526477112,-1.02796825,6
-3.301044001,-1.454330078,-0.878150721,6
-3.306472224,-1.544261793,-0.952866856,6
-3.299309293,-1.515849195,-0.933347562,6
-1.493326462,0.883505232,-1.945446142,6
-2.666608882,0.479367838,-2.016610145,6
-2.958479583,-0.194666014,-1.633540138,6
-3.036061618,-0.722481796,-1.401484657,6
-3.081317584,-1.008279143,-1.178393395,6
-3.148205713,-1.294076765,-0.875192698,6
-3.192328607,-1.159990458,-0.893925618,6
-3.199371918,-1.333877222,-0.734095208,6
-3.212207966,-1.276096383,-0.865413948,6
-3.217911895,-1.21463048,-1.145691042,6
-3.246501953,-1.538230869,-1.032616975,6
-3.253431289,-1.358775801,-1.1426882,6
-3.202288368,-1.367246036,-1.100686073,6
-3.158123695,-1.362099044,-1.031623581,6
-3.25295479,-1.352063354,-0.918382382,6
-3.252872887,-1.645272995,-0.819651566,6
-3.197775717,-1.404737928,-0.763953465,6
-3.269600794,-1.362288377,-0.808246055,6
-2.777563217,-0.823794959,-1.126438472,6
2.070375085,0.000827995,0.242383076,1
2.678110858,-0.56021295,0.261178328,1
2.702775045,-0.692393624,0.449684468,1
2.535635161,-0.589747767,0.344066965,1
2.722902969,-0.662023611,0.341207606,1
2.718954491,-0.610895322,0.450663277,1
2.517142115,-0.291117124,0.410863071,1
2.44952334,-0.389199752,0.495995315,1
2.387030989,-0.255654516,0.4264072,1
2.378147117,-0.146521772,0.310936206,1
2.512578211,-0.183151268,0.351076303,1
2.479999822,-0.257547345,0.303722838,1
2.47958216,-0.295402097,0.271663578,1
2.619536567,-0.453824138,0.338251894,1
2.052463724,0.30128571,0.298697553,1
2.375795959,-0.234444791,0.239517441,1
2.62671961,-0.389671669,0.394600748,1
2.480588768,-0.473757157,0.420951061,1
2.244748376,-0.155663675,0.378753917,1
2.173777327,-0.124515804,0.305328183,1
2.446712591,-0.461382723,0.360674586,1
2.531402933,-0.601913612,0.392724353,1
2.484100866,-0.411258476,0.450098341,1
2.564243793,-0.473269306,0.465974287,1
2.343014166,-0.507578171,0.428061452,1
2.186904059,-0.230470744,0.556572427,1
2.535387007,-0.282694425,0.52922633,1
2.516461147,-0.319066272,0.472566003,1
3.214080866,-0.264059716,-0.031536476,3
2.800180896,-0.008279954,0.082118936,3
3.707422764,-0.615672305,0.233904406,3
3.667081943,-0.623295118,0.23310433,3
3.158012479,-0.108033405,0.224691758,3
3.516450313,-0.391353244,0.264987623,3
3.557651628,-0.365115049,0.145688481,3
3.451232806,-0.034432581,-0.105816679,3
3.595718442,-0.381969363,-0.19251379,3
4.010685228,-0.644802043,0.155414387,3
3.971761561,-0.389647114,0.068177172,3
4.31575617,-0.696066412,0.033944444,3
4.626875661,-1.332111055,0.07137546,3
4.181502479,-1.281869521,0.191926594,3
3.701935293,-0.261195931,0.16266021,3
3.020462146,-0.174737479,-0.152344059,3
3.196446655,-0.636352383,0.081152209,3
3.229236062,-0.52398644,0.295146531,3
3.837344726,-0.396515793,0.245624106,3
3.578252913,-0.20763387,0.264652518,3
2.880282231,0.028536718,0.103024682,3
2.985678965,-0.215701068,0.294808394,3
2.295895381,0.685748341,0.170514228,2
1.947545346,0.970939523,-0.119768558,2
2.188464922,1.182129797,-0.16341451,2
2.383606302,1.055821165,-0.204952647,2
1.923043663,0.785979166,0.12724244,2
1.783221528,1.183584733,-0.233548348,2
1.948271718,1.187146539,-0.068682722,2
1.792318291,1.204481865,-0.266249592,2
1.728670248,1.158574414,0.073915208,2
1.741451423,1.34084608,-0.012251733,2
2.045810116,1.413259464,-0.198254331,2
2.183920516,1.309764563,-0.267308306,2
2.060811094,1.079701111,-0.152476666,2
1.747063188,1.24429616,-0.158686378,2
1.691294239,1.330141034,-0.193509491,2
1.815630068,1.109005169,-0.200883641,2
1.818325608,1.086576385,-0.143595856,2
2.043721498,1.040079045,0.017189741,2
1.939987123,1.042121749,0.08297691,2
2.32595747,1.128996354,-0.278552783,2
2.465469587,0.783135743,-0.186005527,2
1.921399165,0.590498657,0.075888839,2
1.899563066,1.154496879,-0.17349788,2
2.099370057,1.083676273,-0.197380034,2
1.830976462,0.664690466,0.027799632,2
-1.521548769,1.330089267,0.633772297,5
-2.081236552,0.875288333,0.700014215,5
-2.702992264,-0.096650841,1.055548258,5
-2.959273408,-0.423840016,1.102296587,5
-2.873521482,-0.119864227,1.088027428,5
-2.866879335,-0.166061259,1.039275852,5
-2.803142444,-0.380891951,1.172114676,5
-2.784159738,-0.257171191,1.058534294,5
-2.858684839,-0.516141353,1.286157765,5
-2.864274374,-0.331236555,1.207646095,5
-2.775962487,-0.234316199,1.236391754,5
-2.767013231,0.092745942,1.034968956,5
-2.805122438,-0.228241807,1.09161959,5
-2.848839947,-0.356689971,1.144429189,5
-2.831943491,-0.381764321,1.188912893,5
-2.872832947,-0.499739978,1.208433705,5
-2.941716193,-0.36990425,0.880209373,5
-2.967466449,-0.520915142,1.034530477,5
-2.978685426,-0.775963892,1.203240924,5
-2.935740674,-0.41703158,1.155075967,5
-2.910106994,-0.424943579,1.236541607,5
-2.823771478,-0.001017687,1.113893941,5
-2.802055202,0.171685813,0.848205436,5
